main_category,subcategory,title,price,rating,reviews,url
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Laser-Levels-ca-3071.html?bid=80805&from=nav,HILDA Tripod Stand for Laser Level 360° Rotatable Aluminum Alloy Bracket Base 1/4'' Interface Fine Adjustment Tripod Stand,£13.93,,0 review,https://www.banggood.com/HILDA-Tripod-Stand-for-Laser-Level-360-Rotatable-Aluminum-Alloy-Bracket-Base-1-or-4-Interface-Fine-Adjustment-Tripod-Stand-p-2028549.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryToolsPop&trace_id=1ca01763853879604
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Laser-Levels-ca-3071.html?bid=80805&from=nav,LR7 Professional Red Green Laser Level Meter Rangefinders 3D 3-Planes 12 Line Beam Gradienter Projection Diastimeter,£69.67,5.00,1 review,https://www.banggood.com/LR7-Professional-Red-Green-Laser-Level-Meter-Rangefinders-3D-3-Planes-12-Line-Beam-Gradienter-Projection-Diastimeter-p-2013253.html?cur_warehouse=CN&ID=6290768&rmmds=CategoryToolsPop&trace_id=1ca01763853879604
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Laser-Levels-ca-3071.html?bid=80805&from=nav,RM3 Laser Level Holder Base for GLL3-80CG/GCL2-50CG Electric Swivel Stand Smart Motorized Bluetooth Compatible Aluminum Stainless Steel Construction Power Tool Accessories,£98.31,5.00,1 review,https://www.banggood.com/RM3-Laser-Level-Holder-Base-for-GLL3-80CG-or-GCL2-50CG-Electric-Swivel-Stand-Smart-Motorized-Bluetooth-Compatible-Aluminum-Stainless-Steel-Construction-Power-Tool-Accessories-p-2032550.html?cur_warehouse=CN&ID=6287832&rmmds=CategoryToolsPop&trace_id=1ca01763853879604
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Laser-Levels-ca-3071.html?bid=80805&from=nav,Laser Level Bracket Leveling Super Strong Iron Magnetic Adsorption Holder,£10.83,4.87,15 reviews,https://www.banggood.com/Laser-Level-Bracket-Leveling-Super-Strong-Iron-Magnetic-Adsorption-Holder-p-1873038.html?cur_warehouse=CN&ID=6292509&rmmds=CategoryToolsPop&trace_id=1ca01763853879604
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Ultrasonic Pest Repellent 3-in-1 Triple Frequency 360 Degree Coverage Easy Installation Chemical-Free Safe for Pets and Children 800-1800 ft²,£4.99,4.68,50 reviews,https://www.banggood.com/Ultrasonic-Pest-Repellent-3-in-1-Triple-Frequency-360-Degree-Coverage-Easy-Installation-Chemical-Free-Safe-for-Pets-and-Children-800-1800-ft-p-2021742.html?cur_warehouse=CN&ID=2246294522&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,2pcs Ultrasonic Pest Repellent EU plug 3-in-1 Triple Frequency 360 Degree Coverage Easy Installation Chemical-Free Safe for Pets and Children 800-1800 ft²,£10.06,4.55,11 reviews,https://www.banggood.com/2pcs-Ultrasonic-Pest-Repellent-EU-plug-3-in-1-Triple-Frequency-360-Degree-Coverage-Easy-Installation-Chemical-Free-Safe-for-Pets-and-Children-800-1800-ft-p-2023149.html?cur_warehouse=CN&ID=2246294724&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,BALDR Digital Swimming Pool Thermometer -9.9-50℃ Range Accurate 360 Degree View Connects to HOMGAR App  Indoor Humidity Temperature Measurement,£17.02,5.00,6 reviews,https://www.banggood.com/BALDR-Digital-Swimming-Pool-Thermometer-9_9-50-Range-Accurate-360-Degree-View-Connects-to-HOMGAR-App-Indoor-Humidity-Temperature-Measurement-p-2013096.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,BSIDE H2 Infrared Laser Thermometer -50℃ to 530℃ High Precision Non-Contact 12:1 Ratio Adjustable Emissivity LCD Backlit Display,£7.73,5.00,8 reviews,https://www.banggood.com/BSIDE-H2-Infrared-Laser-Thermometer-50-to-530-High-Precision-Non-Contact-12-1-Ratio-Adjustable-Emissivity-LCD-Backlit-Display-p-2018141.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Upgrade REX-C100 Digital PID Temperature Controller Thermostat SSR output Max.40A SSR Relay K Thermocouple Probe High Quality,£15.48,4.73,59 reviews,https://www.banggood.com/Upgrade-REX-C100-Digital-PID-Temperature-Controller-Thermostat-SSR-output-Max_40A-SSR-Relay-K-Thermocouple-Probe-High-Quality-p-1977296.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Tuya TH08 Wi-Fi Zigbe Temperature Humidity Sensor Hygrometer Wireless Alexa Google Compatible Backlight Feature Low Battery Reminder Remote Home Monitoring 24H Time Display,£11.45,4.60,20 reviews,https://www.banggood.com/Tuya-TH08-Wi-Fi-Zigbe-Temperature-Humidity-Sensor-Hygrometer-Wireless-Alexa-Google-Compatible-Backlight-Feature-Low-Battery-Reminder-Remote-Home-Monitoring-24H-Time-Display-p-2002207.html?cur_warehouse=CN&ID=6296864&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Digital Meat Thermometer Foldable Probe Fast Reading -50℃ to 300℃ Auto-Off LCD Display for Cooking BBQ Kitchen,£7.35,,0 review,https://www.banggood.com/Digital-Meat-Thermometer-Foldable-Probe-Fast-Reading-50-to-300-Auto-Off-LCD-Display-for-Cooking-BBQ-Kitchen-p-2019595.html?cur_warehouse=CN&ID=6287842&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Intelligent Thermostat 16A Floor Heating Temperature Controller with LED Touch Screen 85-265V Electric Heating Control,£17.02,5.00,3 reviews,https://www.banggood.com/Intelligent-Thermostat-16A-Floor-Heating-Temperature-Controller-with-LED-Touch-Screen-85-265V-Electric-Heating-Control-p-2003691.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,"2-in-1 Light Meter Thermometer with High Precision Sensor 0.1~250,000Lux Dual Display Compact Design for Work Environment Plant Illumination and Ambient Temperature Testing",£8.12,,0 review,"https://www.banggood.com/2-in-1-Light-Meter-Thermometer-with-High-Precision-Sensor-0_1~250,000Lux-Dual-Display-Compact-Design-for-Work-Environment-Plant-Illumination-and-Ambient-Temperature-Testing-p-2004358.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517"
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,W3002 Digital LED Temperature Controller with 12V/24V/220V/110V Options Dual Refrigeration and Heating Control Adjustable Settings High Accuracy Measurement for Seafood Machines and Other Applications,£4.87,,0 review,https://www.banggood.com/W3002-Digital-LED-Temperature-Controller-with-12V-or-24V-or-220V-or-110V-Options-Dual-Refrigeration-and-Heating-Control-Adjustable-Settings-High-Accuracy-Measurement-for-Seafood-Machines-and-Other-Applications-p-2011807.html?cur_warehouse=CN&ID=518349&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,BSIDE BTH81 Temperature Humidity Data Logger Smart Thermometer for Cold Chain Storage USB Automatic Data Recorder,£19.54,4.89,9 reviews,https://www.banggood.com/BSIDE-BTH81-Temperature-Humidity-Data-Logger-Smart-Thermometer-for-Cold-Chain-Storage-USB-Automatic-Data-Recorder-p-1980399.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,BSIDE GX1 4in1 Comprehensive Tester Ambient Temperature Humidity Light Noise Altitude Tester with Decibel A&C Weighted Test Functions,£20.89,,0 review,https://www.banggood.com/BSIDE-GX1-4in1-Comprehensive-Tester-Ambient-Temperature-Humidity-Light-Noise-Altitude-Tester-with-Decibel-AandC-Weighted-Test-Functions-p-2010853.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Macro Lens For MT14S/MT15S Macro Lens 1:1 Magnification High Precision Optics for PCB Inspection and Electronic Repairs,£17.02,5.00,2 reviews,https://www.banggood.com/Macro-Lens-For-MT14S-or-MT15S-Macro-Lens-1-1-Magnification-High-Precision-Optics-for-PCB-Inspection-and-Electronic-Repairs-p-2033506.html?cur_warehouse=CN&ID=6301877&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,860i For Testo Wireless Thermal Imaging Camera Smartphone Connected Infrared Thermal Imager 256 x 192 Resolution IP54 Compact Temperature Range -4 to 662°F with Testo Smart App Compatibility,£306.56,,0 review,https://www.banggood.com/860i-For-Testo-Wireless-Thermal-Imaging-Camera-Smartphone-Connected-Infrared-Thermal-Imager-256-x-192-Resolution-IP54-Compact-Temperature-Range-4-to-662F-with-Testo-Smart-App-Compatibility-p-2043505.html?cur_warehouse=CN&ID=6327364&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,UNI-T Thermal Camera Macro Lens For UTi260B UTI320E UT-Z002 UT-Z003 High Precision Thermal Imager Lens Pcb Mobile Phone Repair,£30.96,4.85,20 reviews,https://www.banggood.com/UNI-T-Thermal-Camera-Macro-Lens-For-UTi260B-UTI320E-UT-Z002-UT-Z003-High-Precision-Thermal-Imager-Lens-Pcb-Mobile-Phone-Repair-p-1985613.html?cur_warehouse=CN&ID=6301877&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Smart WiFi Thermostat Temperature Controller Plug-in Electric Heater LCD Wireless High Frequency Temperature Controller,£25.54,,0 review,https://www.banggood.com/Smart-WiFi-Thermostat-Temperature-Controller-Plug-in-Electric-Heater-LCD-Wireless-High-Frequency-Temperature-Controller-p-1994391.html?cur_warehouse=CN&ID=471846287830&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,LEFAVOR 191AD Soldering Iron Temperature Tester 0-800°C 32-1500°F High Accuracy LCD Display Auto Power Off K-Type Sensor,£20.12,5.00,3 reviews,https://www.banggood.com/LEFAVOR-191AD-Soldering-Iron-Temperature-Tester-0-800C-32-1500F-High-Accuracy-LCD-Display-Auto-Power-Off-K-Type-Sensor-p-2022130.html?cur_warehouse=CN&ID=514801&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,CEM DT-70 Deep Frying Oil Tester & Thermometer & Oil Quality Tester For Top Efficiency & Frying Oil Testing Kits With Case,£301.92,,0 review,https://www.banggood.com/CEM-DT-70-Deep-Frying-Oil-Tester-and-Thermometer-and-Oil-Quality-Tester-For-Top-Efficiency-and-Frying-Oil-Testing-Kits-With-Case-p-2029598.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,AV TOOLTOP ET15C Thermal Imager 256x192 Pixels -20°C to +550°C 3.5 Inch Screen High Resolution Portable Thermal Imaging Camera,£162.57,,0 review,https://www.banggood.com/AV-TOOLTOP-ET15C-Thermal-Imager-256x192-Pixels-20C-to-+550C-3_5-Inch-Screen-High-Resolution-Portable-Thermal-Imaging-Camera-p-2030992.html?cur_warehouse=CN&ID=6330663&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Digital Display Thermometer Max Min Waterproof for Indoor Outdoor Garden-20°C to 50°C High Accuracy Battery Operated IP45 Black White,£6.96,,0 review,https://www.banggood.com/Digital-Display-Thermometer-Max-Min-Waterproof-for-Indoor-Outdoor-Garden-20C-to-50C-High-Accuracy-Battery-Operated-IP45-Black-White-p-2017263.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Smart Light Sensor Illuminance Brightness Test Home Lighting Automation Smart Home Tester APP Control,£23.22,,0 review,https://www.banggood.com/Smart-Light-Sensor-Illuminance-Brightness-Test-Home-Lighting-Automation-Smart-Home-Tester-APP-Control-p-2019693.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Solar Powered Floating Pool Thermometer Easy to Read Night Display Waterproof High Accuracy LED Colored Light for Perfect Ambiance and Accurate Temperature Reading Ideal for Swimming Pool Hot Tub Pond,£8.51,,0 review,https://www.banggood.com/Solar-Powered-Floating-Pool-Thermometer-Easy-to-Read-Night-Display-Waterproof-High-Accuracy-LED-Colored-Light-for-Perfect-Ambiance-and-Accurate-Temperature-Reading-Ideal-for-Swimming-Pool-Hot-Tub-Pond-p-2012909.html?cur_warehouse=CN&ID=6326452&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,ZFX-G3051 Digital Temperature Controller Microcomputer Thermostat Heating Cooling Control Refrigeration NTC Sensor AC110-220V,£8.12,4.67,3 reviews,https://www.banggood.com/ZFX-G3051-Digital-Temperature-Controller-Microcomputer-Thermostat-Heating-Cooling-Control-Refrigeration-NTC-Sensor-AC110-220V-p-2004584.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Smart Temperature and Humidity Sensor with High Accuracy Real-Time Updates Wide Detection Range Enhanced Wireless Standards Powered by Micro USB or Battery Ideal for Home and Office Monitoring,£7.73,5.00,1 review,https://www.banggood.com/Smart-Temperature-and-Humidity-Sensor-with-High-Accuracy-Real-Time-Updates-Wide-Detection-Range-Enhanced-Wireless-Standards-Powered-by-Micro-USB-or-Battery-Ideal-for-Home-and-Office-Monitoring-p-2005659.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,TS-6601-2 Dual-needle Touchscreen Food Thermometer Kitchen Baking Meat Barbecue Thermometer,£12.38,4.38,8 reviews,https://www.banggood.com/TS-6601-2-Dual-needle-Touchscreen-Food-Thermometer-Kitchen-Baking-Meat-Barbecue-Thermometer-p-1977024.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,KWS-CH302 AC110-220V LED Digital Thermostat for Incubator Temperature Controller Dual Sensor Refrigeration Defrosting Alarm,£15.48,5.00,1 review,https://www.banggood.com/KWS-CH302-AC110-220V-LED-Digital-Thermostat-for-Incubator-Temperature-Controller-Dual-Sensor-Refrigeration-Defrosting-Alarm-p-1987544.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Y256 Macro Lens For MUSTOOL YXI256 Thermal Imager High Precision Close-Up Lens Enhanced Detail Capture Lightweight Attachment,£18.57,,0 review,https://www.banggood.com/Y256-Macro-Lens-For-MUSTOOL-YXI256-Thermal-Imager-High-Precision-Close-Up-Lens-Enhanced-Detail-Capture-Lightweight-Attachment-p-2040222.html?cur_warehouse=CN&ID=6301877&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,Smart Thermostat Model LY-607-N WiFi Bluetooth Remote Control 20A 3800W Temperature Humidity Switch ABS Construction,£12.07,,0 review,https://www.banggood.com/Smart-Thermostat-Model-LY-607-N-WiFi-Bluetooth-Remote-Control-20A-3800W-Temperature-Humidity-Switch-ABS-Construction-p-2019597.html?cur_warehouse=CN&ID=514801&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,GIS500 Infrared Thermometer -30°C to 500°C High Precision Laser Digital Temperature Heat Test with Continuous Measuring Emissivity Adjustment Ergonomic Design,£48.76,5.00,1 review,https://www.banggood.com/GIS500-Infrared-Thermometer-30C-to-500C-High-Precision-Laser-Digital-Temperature-Heat-Test-with-Continuous-Measuring-Emissivity-Adjustment-Ergonomic-Design-p-2030332.html?cur_warehouse=CN&ID=6301877&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,TP-01A K-Type Thermocouple Probe Copper Wire Coated -50 to 350°C 100 cm for Multimeters Temperature Gauges Measuring Tools,£3.86,4.50,2 reviews,https://www.banggood.com/TP-01A-K-Type-Thermocouple-Probe-Copper-Wire-Coated-50-to-350C-100-cm-for-Multimeters-Temperature-Gauges-Measuring-Tools-p-2029100.html?cur_warehouse=CN&ID=6292509&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Temperature-Measurements-ca-3053.html?bid=80805&from=nav,ANENG TH202 TH203 Infrared Thermometer Gun -50°C to 600°C Multi-Point Laser LCD Backlit Display Adjustable Emissivity High Accuracy Temperature,£7.73,4.94,17 reviews,https://www.banggood.com/ANENG-TH202-TH203-Infrared-Thermometer-Gun-50C-to-600C-Multi-Point-Laser-LCD-Backlit-Display-Adjustable-Emissivity-High-Accuracy-Temperature-p-2031926.html?cur_warehouse=CN&ID=2246331999&rmmds=CategoryToolsPop&trace_id=1ca01763853891517
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Power-Supply-ca-3278.html?bid=80805&from=nav,WANPTEK Regulated Power Supply EPS1602 0-160V Voltage 0-2A 0-10A Current (Multiple voltage options) Multi-Function Protection Superior Stability Digital Display ideal for Diverse Electronics Application EPS3205/EPS3210/EPS6205/EPS1203/EPS1602,£54.18,4.84,179 reviews,https://www.banggood.com/WANPTEK-Regulated-Power-Supply-EPS1602-0-160V-Voltage-0-2A-0-10A-Current-(Multiple-voltage-options)-Multi-Function-Protection-Superior-Stability-Digital-Display-ideal-for-Diverse-Electronics-Application-EPS3205-or-EPS3210-or-EPS6205-or-EPS1203-or-EPS1602-p-2001911.html?cur_warehouse=CN&ID=6324727&rmmds=CategoryToolsPop&trace_id=1ca01763853905252
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Power-Supply-ca-3278.html?bid=80805&from=nav,Universal AC to DC Adapter 48W Adjustable Voltage 3-24V 3A with LCD Display 14 Tips Polarity Converter Best for Household Electronics Top Rated Power Supply,£7.73,4.79,270 reviews,https://www.banggood.com/Universal-AC-to-DC-Adapter-48W-Adjustable-Voltage-3-24V-3A-with-LCD-Display-14-Tips-Polarity-Converter-Best-for-Household-Electronics-Top-Rated-Power-Supply-p-1996667.html?cur_warehouse=CN&ID=47184&rmmds=CategoryToolsPop&trace_id=1ca01763853905252
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Power-Supply-ca-3278.html?bid=80805&from=nav,Excellway Adjustable AC To DC Power Supply 9V 12V 15V 18V 24V 3A 72W Power Supply Adapter Universal 220V To 12V Adapter,£7.35,4.94,3359 reviews,https://www.banggood.com/Excellway-Adjustable-AC-To-DC-Power-Supply-9V-12V-15V-18V-24V-3A-72W-Power-Supply-Adapter-Universal-220V-To-12V-Adapter-p-1988899.html?cur_warehouse=CN&ID=47184&rmmds=CategoryToolsPop&trace_id=1ca01763853905252
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Power-Supply-ca-3278.html?bid=80805&from=nav,Adjustable Voltage Adapter 3-24V5A 120W Clear Display Screen High Efficiency 100-240V AC Input Premium 22-Wire Cable Ideal Power Solution for Various Devices Selectable Plug Type,£12.38,4.80,20 reviews,https://www.banggood.com/Adjustable-Voltage-Adapter-3-24V5A-120W-Clear-Display-Screen-High-Efficiency-100-240V-AC-Input-Premium-22-Wire-Cable-Ideal-Power-Solution-for-Various-Devices-Selectable-Plug-Type-p-2015316.html?cur_warehouse=CN&ID=47184&rmmds=CategoryToolsPop&trace_id=1ca01763853905252
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Power-Supply-ca-3278.html?bid=80805&from=nav,NICE-POWER SPS-E305 Mini Power Supply 0-30V 0-5A High-Precision Encoder Adjustment Sleek Black Design Stable DC Output,£30.18,4.78,36 reviews,https://www.banggood.com/NICE-POWER-SPS-E305-Mini-Power-Supply-0-30V-0-5A-High-Precision-Encoder-Adjustment-Sleek-Black-Design-Stable-DC-Output-p-2000873.html?cur_warehouse=CN&ID=47184&rmmds=CategoryToolsPop&trace_id=1ca01763853905252
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Power-Supply-ca-3278.html?bid=80805&from=nav,Excellway AC/DC Adjustable Power Adapter Supply 4-24V 2.5A 60W Speed Control Volt Display EU/US/AU/UK Plug,£7.32,4.93,1806 reviews,https://www.banggood.com/Excellway-AC-or-DC-Adjustable-Power-Adapter-Supply-4-24V-2_5A-60W-Speed-Control-Volt-Display-EU-or-US-or-AU-or-UK-Plug-p-1988898.html?cur_warehouse=CN&ID=47184&rmmds=CategoryToolsPop&trace_id=1ca01763853905252
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Power-Supply-ca-3278.html?bid=80805&from=nav,3-24V 3A 72W High Power Adjustable Power Supply Regulating Voltage And Speed Switching Power Supply Temperature Dimming Adapter EU/US/UK/AU,£7.73,4.83,129 reviews,https://www.banggood.com/3-24V-3A-72W-High-Power-Adjustable-Power-Supply-Regulating-Voltage-And-Speed-Switching-Power-Supply-Temperature-Dimming-Adapter-EU-or-US-or-UK-or-AU-p-1988906.html?cur_warehouse=CN&ID=47184&rmmds=CategoryToolsPop&trace_id=1ca01763853905252
"https://www.banggood.com/Wholesale-Tools,Industrial-and-Scientific-ca-3001.html?bid=210703&from=nav",https://www.banggood.com/Wholesale-Power-Supply-ca-3278.html?bid=80805&from=nav,1PCS 24V Universal Power Supply Adapter AC 100-240V Input High Precision Output LED Driver Charger with Safety Features Energy Efficient,£7.73,4.40,5 reviews,https://www.banggood.com/1PCS-24V-Universal-Power-Supply-Adapter-AC-100-240V-Input-High-Precision-Output-LED-Driver-Charger-with-Safety-Features-Energy-Efficient-p-2013378.html?cur_warehouse=CN&ID=49919&rmmds=CategoryToolsPop&trace_id=1ca01763853905252
